event_id,ts,rider_id,region_id,arm,reward_binary,reward_revenue,region_id,hour,segment,rider_conv,context_score
9285,2025-12-01 20:50:00,439,6,0.5,1,1.763,6,20,5,0.8888888888559671,-0.5282
9589,2025-12-01 22:05:00,439,19,0.0,1,1.28,19,22,5,0.8888888888559671,-0.4196
89,2025-12-01 00:05:00,440,7,0.5,0,0.0,7,0,5,0.8695652173534971,0.1612
290,2025-12-01 00:20:00,440,6,0.5,1,1.763,6,0,5,0.8695652173534971,0.4364
517,2025-12-01 00:35:00,440,14,0.5,1,1.125,14,0,5,0.8695652173534971,-0.0104
1060,2025-12-01 01:20:00,440,12,0.5,1,1.451,12,1,5,0.8695652173534971,0.1517
2887,2025-12-01 03:55:00,440,16,0.5,1,0.78,16,3,5,0.8695652173534971,0.0405
3069,2025-12-01 04:15:00,440,10,1.0,1,1.935,10,4,5,0.8695652173534971,0.479
3594,2025-12-01 05:10:00,440,0,1.0,1,0.878,0,5,5,0.8695652173534971,0.4852
3675,2025-12-01 05:20:00,440,0,1.0,1,0.878,0,5,5,0.8695652173534971,-0.3009
4610,2025-12-01 07:05:00,440,12,0.0,0,0.0,12,7,5,0.8695652173534971,-0.0273
4690,2025-12-01 07:15:00,440,6,0.0,1,2.263,6,7,5,0.8695652173534971,0.5556
4726,2025-12-01 07:20:00,440,4,0.5,1,2.146,4,7,5,0.8695652173534971,-0.1409
5144,2025-12-01 08:10:00,440,7,1.0,1,1.941,7,8,5,0.8695652173534971,0.185
5304,2025-12-01 08:30:00,440,11,0.0,1,1.939,11,8,5,0.8695652173534971,-0.1639
5471,2025-12-01 08:50:00,440,8,0.0,1,1.389,8,8,5,0.8695652173534971,-0.2337
5903,2025-12-01 09:55:00,440,11,1.0,1,0.939,11,9,5,0.8695652173534971,-0.5717
7171,2025-12-01 13:10:00,440,0,0.0,1,1.878,0,13,5,0.8695652173534971,0.1633
7183,2025-12-01 13:10:00,440,6,0.0,0,0.0,6,13,5,0.8695652173534971,0.3115
7501,2025-12-01 14:05:00,440,14,0.5,1,1.125,14,14,5,0.8695652173534971,-0.1044
9055,2025-12-01 19:50:00,440,15,1.0,1,0.775,15,19,5,0.8695652173534971,-0.1131
9091,2025-12-01 20:00:00,440,0,0.5,1,1.378,0,20,5,0.8695652173534971,0.2455
9216,2025-12-01 20:30:00,440,18,1.0,1,1.561,18,20,5,0.8695652173534971,-0.0485
9563,2025-12-01 22:00:00,440,1,0.5,1,0.688,1,22,5,0.8695652173534971,0.1819
9800,2025-12-01 23:10:00,440,1,0.5,1,0.688,1,23,5,0.8695652173534971,-0.1631
187,2025-12-01 00:10:00,441,16,0.5,1,0.78,16,0,7,0.941176470532872,0.0083
653,2025-12-01 00:45:00,441,14,1.0,1,0.625,14,0,7,0.941176470532872,-0.2334
1384,2025-12-01 01:50:00,441,2,1.0,1,1.572,2,1,7,0.941176470532872,1.0675
1443,2025-12-01 01:55:00,441,0,1.0,1,0.878,0,1,7,0.941176470532872,-0.8476
2171,2025-12-01 02:55:00,441,6,1.0,1,1.263,6,2,7,0.941176470532872,-0.4592
2172,2025-12-01 02:55:00,441,6,1.0,1,1.263,6,2,7,0.941176470532872,-0.4126
2937,2025-12-01 04:00:00,441,15,0.0,0,0.0,15,4,7,0.941176470532872,-0.1277
2988,2025-12-01 04:05:00,441,15,0.0,1,1.775,15,4,7,0.941176470532872,1.3013
3597,2025-12-01 05:10:00,441,2,0.5,1,2.072,2,5,7,0.941176470532872,0.3726
3852,2025-12-01 05:35:00,441,19,1.0,1,0.28,19,5,7,0.941176470532872,0.8523
4396,2025-12-01 06:40:00,441,11,1.0,1,0.939,11,6,7,0.941176470532872,0.6416
5958,2025-12-01 10:05:00,441,3,1.0,1,0.742,3,10,7,0.941176470532872,-0.1578
6180,2025-12-01 10:40:00,441,8,1.0,1,0.389,8,10,7,0.941176470532872,-0.216
6579,2025-12-01 11:35:00,441,9,0.5,1,0.809,9,11,7,0.941176470532872,-0.303
8195,2025-12-01 16:30:00,441,1,1.0,1,0.188,1,16,7,0.941176470532872,-0.5669
8927,2025-12-01 19:15:00,441,6,1.0,1,1.263,6,19,7,0.941176470532872,0.5754
9043,2025-12-01 19:50:00,441,0,1.0,1,0.878,0,19,7,0.941176470532872,0.169
590,2025-12-01 00:40:00,442,16,1.0,1,0.28,16,0,6,0.7692307692011834,-0.2037
628,2025-12-01 00:45:00,442,6,0.0,1,2.263,6,0,6,0.7692307692011834,0.5924
879,2025-12-01 01:05:00,442,14,0.5,1,1.125,14,1,6,0.7692307692011834,-1.2069
949,2025-12-01 01:10:00,442,15,1.0,1,0.775,15,1,6,0.7692307692011834,-0.1345
1159,2025-12-01 01:30:00,442,1,0.0,1,1.188,1,1,6,0.7692307692011834,-0.5343
1202,2025-12-01 01:35:00,442,1,0.0,1,1.188,1,1,6,0.7692307692011834,-0.5998
1615,2025-12-01 02:10:00,442,0,0.0,1,1.878,0,2,6,0.7692307692011834,-0.0548
1797,2025-12-01 02:20:00,442,16,1.0,1,0.28,16,2,6,0.7692307692011834,0.2148
1965,2025-12-01 02:35:00,442,15,0.5,1,1.275,15,2,6,0.7692307692011834,0.2016
2185,2025-12-01 02:55:00,442,13,0.5,1,1.374,13,2,6,0.7692307692011834,0.1074
3693,2025-12-01 05:20:00,442,6,0.0,0,0.0,6,5,6,0.7692307692011834,-0.3587
3707,2025-12-01 05:20:00,442,15,1.0,1,0.775,15,5,6,0.7692307692011834,0.3402
4596,2025-12-01 07:05:00,442,4,0.0,1,2.646,4,7,6,0.7692307692011834,-0.8619
4759,2025-12-01 07:20:00,442,19,0.0,0,0.0,19,7,6,0.7692307692011834,0.1649
5045,2025-12-01 08:00:00,442,0,0.5,1,1.378,0,8,6,0.7692307692011834,-0.2474
5058,2025-12-01 08:00:00,442,5,0.0,1,2.109,5,8,6,0.7692307692011834,0.2258
5481,2025-12-01 08:50:00,442,13,0.5,0,0.0,13,8,6,0.7692307692011834,-0.4861
5796,2025-12-01 09:35:00,442,17,0.5,1,2.074,17,9,6,0.7692307692011834,-0.1919
6050,2025-12-01 10:20:00,442,7,0.5,0,0.0,7,10,6,0.7692307692011834,-0.8726
6362,2025-12-01 11:05:00,442,10,0.0,1,2.935,10,11,6,0.7692307692011834,0.2315
6982,2025-12-01 12:35:00,442,18,1.0,1,1.561,18,12,6,0.7692307692011834,-0.1311
7434,2025-12-01 13:55:00,442,2,0.5,1,2.072,2,13,6,0.7692307692011834,-0.6898
7994,2025-12-01 15:45:00,442,4,0.0,0,0.0,4,15,6,0.7692307692011834,0.8454
8346,2025-12-01 17:00:00,442,14,0.0,1,1.625,14,17,6,0.7692307692011834,0.2035
9213,2025-12-01 20:30:00,442,13,0.0,0,0.0,13,20,6,0.7692307692011834,-0.2713
9254,2025-12-01 20:40:00,442,13,0.5,1,1.374,13,20,6,0.7692307692011834,0.529
211,2025-12-01 00:15:00,443,4,0.0,1,2.646,4,0,7,0.8666666666088889,-0.4115
463,2025-12-01 00:30:00,443,15,0.0,0,0.0,15,0,7,0.8666666666088889,0.0621
540,2025-12-01 00:40:00,443,1,1.0,1,0.188,1,0,7,0.8666666666088889,0.3666
1865,2025-12-01 02:30:00,443,0,0.0,1,1.878,0,2,7,0.8666666666088889,0.7467
2706,2025-12-01 03:40:00,443,19,1.0,1,0.28,19,3,7,0.8666666666088889,-0.3842
3709,2025-12-01 05:20:00,443,16,1.0,1,0.28,16,5,7,0.8666666666088889,0.6075
5207,2025-12-01 08:20:00,443,2,1.0,1,1.572,2,8,7,0.8666666666088889,-0.0794
5246,2025-12-01 08:25:00,443,3,0.0,1,1.742,3,8,7,0.8666666666088889,0.0268
5326,2025-12-01 08:35:00,443,1,1.0,1,0.188,1,8,7,0.8666666666088889,-0.2109
5682,2025-12-01 09:20:00,443,11,0.5,1,1.439,11,9,7,0.8666666666088889,-0.1663
5923,2025-12-01 10:00:00,443,6,1.0,1,1.263,6,10,7,0.8666666666088889,-0.9335
8859,2025-12-01 19:00:00,443,0,0.5,1,1.378,0,19,7,0.8666666666088889,0.1112
9056,2025-12-01 19:50:00,443,15,0.5,0,0.0,15,19,7,0.8666666666088889,0.1117
9524,2025-12-01 21:50:00,443,5,0.5,1,1.609,5,21,7,0.8666666666088889,-0.1626
9550,2025-12-01 21:55:00,443,8,1.0,1,0.389,8,21,7,0.8666666666088889,0.6693
819,2025-12-01 01:00:00,444,10,1.0,1,1.935,10,1,4,0.9047619047188209,-0.3736
1661,2025-12-01 02:10:00,444,15,1.0,1,0.775,15,2,4,0.9047619047188209,-0.1891
2376,2025-12-01 03:15:00,444,4,1.0,1,1.646,4,3,4,0.9047619047188209,-0.4891
2747,2025-12-01 03:45:00,444,13,0.0,1,1.874,13,3,4,0.9047619047188209,-0.4297
3121,2025-12-01 04:20:00,444,13,0.5,1,1.374,13,4,4,0.9047619047188209,-0.1299
3211,2025-12-01 04:30:00,444,11,0.5,1,1.439,11,4,4,0.9047619047188209,0.2755
3439,2025-12-01 04:50:00,444,14,1.0,1,0.625,14,4,4,0.9047619047188209,0.3348
3465,2025-12-01 04:55:00,444,2,1.0,1,1.572,2,4,4,0.9047619047188209,0.4382
4277,2025-12-01 06:25:00,444,18,0.5,1,2.061,18,6,4,0.9047619047188209,-1.1516
4622,2025-12-01 07:05:00,444,19,0.5,1,0.78,19,7,4,0.9047619047188209,0.0692
4856,2025-12-01 07:35:00,444,2,1.0,1,1.572,2,7,4,0.9047619047188209,-0.0874
6523,2025-12-01 11:25:00,444,19,0.0,1,1.28,19,11,4,0.9047619047188209,0.3659
7048,2025-12-01 12:50:00,444,4,0.0,1,2.646,4,12,4,0.9047619047188209,-0.6666
7415,2025-12-01 13:50:00,444,11,1.0,1,0.939,11,13,4,0.9047619047188209,-0.2553
7431,2025-12-01 13:55:00,444,0,0.0,0,0.0,0,13,4,0.9047619047188209,0.145
7976,2025-12-01 15:40:00,444,14,0.0,0,0.0,14,15,4,0.9047619047188209,-0.5683
8021,2025-12-01 15:50:00,444,10,0.0,1,2.935,10,15,4,0.9047619047188209,-0.3411
8088,2025-12-01 16:10:00,444,0,1.0,1,0.878,0,16,4,0.9047619047188209,-0.1487
8256,2025-12-01 16:40:00,444,6,1.0,1,1.263,6,16,4,0.9047619047188209,1.0753
8268,2025-12-01 16:40:00,444,14,0.5,1,1.125,14,16,4,0.9047619047188209,0.1446
9834,2025-12-01 23:25:00,444,5,0.5,1,1.609,5,23,4,0.9047619047188209,0.379
2310,2025-12-01 03:10:00,445,1,0.5,1,0.688,1,3,3,0.8571428570816326,-0.4089
3405,2025-12-01 04:50:00,445,1,0.0,1,1.188,1,4,3,0.8571428570816326,0.0251
3757,2025-12-01 05:25:00,445,19,0.0,0,0.0,19,5,3,0.8571428570816326,-0.0962
4401,2025-12-01 06:40:00,445,13,0.5,1,1.374,13,6,3,0.8571428570816326,0.171
5881,2025-12-01 09:50:00,445,18,0.5,1,2.061,18,9,3,0.8571428570816326,-0.1901
6592,2025-12-01 11:40:00,445,0,0.0,1,1.878,0,11,3,0.8571428570816326,0.1156
6610,2025-12-01 11:40:00,445,13,0.0,0,0.0,13,11,3,0.8571428570816326,0.4784
8150,2025-12-01 16:20:00,445,7,0.0,1,2.941,7,16,3,0.8571428570816326,0.8369
8319,2025-12-01 16:55:00,445,6,0.0,1,2.263,6,16,3,0.8571428570816326,-0.0022
8699,2025-12-01 18:15:00,445,18,0.5,1,2.061,18,18,3,0.8571428570816326,0.0194
8719,2025-12-01 18:20:00,445,13,1.0,1,0.874,13,18,3,0.8571428570816326,0.223
8853,2025-12-01 18:55:00,445,14,0.5,1,1.125,14,18,3,0.8571428570816326,-0.4347
9304,2025-12-01 20:55:00,445,7,1.0,1,1.941,7,20,3,0.8571428570816326,0.0554
9335,2025-12-01 21:05:00,445,1,1.0,1,0.188,1,21,3,0.8571428570816326,-0.2926
263,2025-12-01 00:20:00,446,1,0.5,1,0.688,1,0,4,0.8333333332870371,-0.6515
329,2025-12-01 00:25:00,446,0,0.0,1,1.878,0,0,4,0.8333333332870371,0.2965
379,2025-12-01 00:25:00,446,13,0.0,1,1.874,13,0,4,0.8333333332870371,0.2575
618,2025-12-01 00:45:00,446,3,0.0,0,0.0,3,0,4,0.8333333332870371,0.5475
1400,2025-12-01 01:50:00,446,7,0.0,1,2.941,7,1,4,0.8333333332870371,0.178
2980,2025-12-01 04:05:00,446,11,0.5,1,1.439,11,4,4,0.8333333332870371,-0.6168
3039,2025-12-01 04:10:00,446,19,0.0,1,1.28,19,4,4,0.8333333332870371,0.2382
4593,2025-12-01 07:05:00,446,2,1.0,1,1.572,2,7,4,0.8333333332870371,-1.1987
4713,2025-12-01 07:15:00,446,19,0.0,0,0.0,19,7,4,0.8333333332870371,-1.0055
5003,2025-12-01 07:55:00,446,1,0.5,1,0.688,1,7,4,0.8333333332870371,0.5962
5781,2025-12-01 09:35:00,446,11,0.5,1,1.439,11,9,4,0.8333333332870371,-0.1699
6605,2025-12-01 11:40:00,446,8,1.0,1,0.389,8,11,4,0.8333333332870371,-1.2601
7212,2025-12-01 13:15:00,446,11,1.0,1,0.939,11,13,4,0.8333333332870371,-0.2049
7561,2025-12-01 14:20:00,446,0,1.0,1,0.878,0,14,4,0.8333333332870371,-0.4571
8388,2025-12-01 17:10:00,446,14,0.0,0,0.0,14,17,4,0.8333333332870371,0.1053
8455,2025-12-01 17:25:00,446,15,0.5,1,1.275,15,17,4,0.8333333332870371,-0.0014
8510,2025-12-01 17:40:00,446,1,0.5,1,0.688,1,17,4,0.8333333332870371,-0.8083
9749,2025-12-01 22:55:00,446,8,1.0,1,0.389,8,22,4,0.8333333332870371,0.1441
13,2025-12-01 00:00:00,447,3,0.5,1,1.242,3,0,6,0.7931034482485136,-0.7163
146,2025-12-01 00:10:00,447,4,1.0,1,1.646,4,0,6,0.7931034482485136,0.1156
538,2025-12-01 00:40:00,447,1,0.5,1,0.688,1,0,6,0.7931034482485136,-0.5676
660,2025-12-01 00:45:00,447,15,0.0,0,0.0,15,0,6,0.7931034482485136,0.48
813,2025-12-01 01:00:00,447,7,1.0,0,0.0,7,1,6,0.7931034482485136,0.7964
994,2025-12-01 01:15:00,447,10,0.5,1,2.435,10,1,6,0.7931034482485136,0.3263
1471,2025-12-01 01:55:00,447,7,0.0,1,2.941,7,1,6,0.7931034482485136,-0.2475
2958,2025-12-01 04:05:00,447,2,1.0,1,1.572,2,4,6,0.7931034482485136,-1.0051
2971,2025-12-01 04:05:00,447,7,1.0,1,1.941,7,4,6,0.7931034482485136,0.1595
3773,2025-12-01 05:30:00,447,2,0.5,1,2.072,2,5,6,0.7931034482485136,-0.3001
4178,2025-12-01 06:15:00,447,8,0.0,0,0.0,8,6,6,0.7931034482485136,-0.6355
4630,2025-12-01 07:10:00,447,2,0.5,1,2.072,2,7,6,0.7931034482485136,-0.6247
4962,2025-12-01 07:50:00,447,1,0.0,0,0.0,1,7,6,0.7931034482485136,-0.605
5380,2025-12-01 08:40:00,447,2,0.0,1,2.572,2,8,6,0.7931034482485136,0.1975
5584,2025-12-01 09:05:00,447,6,0.0,1,2.263,6,9,6,0.7931034482485136,-0.3606
6011,2025-12-01 10:15:00,447,1,1.0,1,0.188,1,10,6,0.7931034482485136,0.0352
6056,2025-12-01 10:20:00,447,12,0.0,0,0.0,12,10,6,0.7931034482485136,-0.5237
6174,2025-12-01 10:40:00,447,4,0.5,1,2.146,4,10,6,0.7931034482485136,0.1091
6728,2025-12-01 11:55:00,447,15,1.0,1,0.775,15,11,6,0.7931034482485136,0.2556
6894,2025-12-01 12:25:00,447,2,0.5,0,0.0,2,12,6,0.7931034482485136,-0.3189
7759,2025-12-01 14:55:00,447,14,1.0,1,0.625,14,14,6,0.7931034482485136,-0.4599
7815,2025-12-01 15:10:00,447,0,0.0,1,1.878,0,15,6,0.7931034482485136,0.5662
8122,2025-12-01 16:15:00,447,1,1.0,1,0.188,1,16,6,0.7931034482485136,0.4533
8701,2025-12-01 18:20:00,447,0,1.0,1,0.878,0,18,6,0.7931034482485136,-0.0305
9238,2025-12-01 20:40:00,447,1,0.5,1,0.688,1,20,6,0.7931034482485136,0.5681
9319,2025-12-01 21:00:00,447,2,1.0,1,1.572,2,21,6,0.7931034482485136,-0.7462
9482,2025-12-01 21:40:00,447,8,0.0,1,1.389,8,21,6,0.7931034482485136,0.0278
9546,2025-12-01 21:55:00,447,6,1.0,1,1.263,6,21,6,0.7931034482485136,-1.0317
9600,2025-12-01 22:10:00,447,4,1.0,1,1.646,4,22,6,0.7931034482485136,0.7198
53,2025-12-01 00:00:00,448,16,0.5,1,0.78,16,0,3,0.8095238094852608,0.5911
376,2025-12-01 00:25:00,448,13,1.0,0,0.0,13,0,3,0.8095238094852608,0.1045
1656,2025-12-01 02:10:00,448,14,1.0,1,0.625,14,2,3,0.8095238094852608,-0.4677
1678,2025-12-01 02:10:00,448,19,0.0,1,1.28,19,2,3,0.8095238094852608,0.8612
2116,2025-12-01 02:50:00,448,8,0.5,1,0.889,8,2,3,0.8095238094852608,0.5567
2740,2025-12-01 03:45:00,448,10,0.0,1,2.935,10,3,3,0.8095238094852608,0.9752
3561,2025-12-01 05:05:00,448,2,0.0,1,2.572,2,5,3,0.8095238094852608,-0.2663
3892,2025-12-01 05:40:00,448,15,1.0,1,0.775,15,5,3,0.8095238094852608,0.7204
4435,2025-12-01 06:45:00,448,12,0.5,0,0.0,12,6,3,0.8095238094852608,-0.2237
4492,2025-12-01 06:50:00,448,19,0.0,1,1.28,19,6,3,0.8095238094852608,0.8518
5447,2025-12-01 08:45:00,448,18,0.0,0,0.0,18,8,3,0.8095238094852608,0.1726
5520,2025-12-01 08:55:00,448,13,0.5,1,1.374,13,8,3,0.8095238094852608,1.0236
6569,2025-12-01 11:35:00,448,4,1.0,1,1.646,4,11,3,0.8095238094852608,-0.556
7166,2025-12-01 13:05:00,448,15,0.5,1,1.275,15,13,3,0.8095238094852608,0.2111
7182,2025-12-01 13:10:00,448,6,1.0,1,1.263,6,13,3,0.8095238094852608,-0.3977
7555,2025-12-01 14:15:00,448,16,0.5,1,0.78,16,14,3,0.8095238094852608,-0.035
7774,2025-12-01 15:00:00,448,6,0.5,1,1.763,6,15,3,0.8095238094852608,0.1536
8692,2025-12-01 18:15:00,448,8,0.0,1,1.389,8,18,3,0.8095238094852608,0.8968
8793,2025-12-01 18:40:00,448,8,0.0,0,0.0,8,18,3,0.8095238094852608,0.0942
8806,2025-12-01 18:45:00,448,2,1.0,1,1.572,2,18,3,0.8095238094852608,0.4559
9324,2025-12-01 21:00:00,448,8,0.5,1,0.889,8,21,3,0.8095238094852608,0.5186
378,2025-12-01 00:25:00,449,13,0.5,1,1.374,13,0,3,0.9166666665902777,0.0447
473,2025-12-01 00:35:00,449,0,1.0,1,0.878,0,0,3,0.9166666665902777,0.0289
656,2025-12-01 00:45:00,449,14,0.0,1,1.625,14,0,3,0.9166666665902777,0.719
1151,2025-12-01 01:25:00,449,18,0.0,1,2.561,18,1,3,0.9166666665902777,-0.0586
4169,2025-12-01 06:15:00,449,4,0.0,1,2.646,4,6,3,0.9166666665902777,0.5619
4201,2025-12-01 06:15:00,449,19,1.0,1,0.28,19,6,3,0.9166666665902777,0.2284
4403,2025-12-01 06:40:00,449,14,0.0,1,1.625,14,6,3,0.9166666665902777,0.0046
4680,2025-12-01 07:15:00,449,1,1.0,1,0.188,1,7,3,0.9166666665902777,0.7903
6293,2025-12-01 10:55:00,449,13,0.0,1,1.874,13,10,3,0.9166666665902777,0.3304
6676,2025-12-01 11:50:00,449,11,0.0,1,1.939,11,11,3,0.9166666665902777,0.9848
8098,2025-12-01 16:10:00,449,6,0.5,0,0.0,6,16,3,0.9166666665902777,-0.3669
9532,2025-12-01 21:50:00,449,14,0.0,1,1.625,14,21,3,0.9166666665902777,1.0788
390,2025-12-01 00:25:00,450,15,1.0,1,0.775,15,0,6,0.7777777777489712,-0.1179
759,2025-12-01 00:55:00,450,8,1.0,1,0.389,8,0,6,0.7777777777489712,0.137
876,2025-12-01 01:05:00,450,10,0.5,1,2.435,10,1,6,0.7777777777489712,0.2285
1074,2025-12-01 01:20:00,450,16,0.5,1,0.78,16,1,6,0.7777777777489712,-0.4419
1509,2025-12-01 02:00:00,450,0,0.5,1,1.378,0,2,6,0.7777777777489712,0.3058
1626,2025-12-01 02:10:00,450,3,1.0,1,0.742,3,2,6,0.7777777777489712,-0.1423
2272,2025-12-01 03:05:00,450,8,0.5,1,0.889,8,3,6,0.7777777777489712,-0.1744
2437,2025-12-01 03:20:00,450,6,0.0,0,0.0,6,3,6,0.7777777777489712,-0.1144
2517,2025-12-01 03:25:00,450,18,0.5,1,2.061,18,3,6,0.7777777777489712,0.3497
2590,2025-12-01 03:35:00,450,0,1.0,1,0.878,0,3,6,0.7777777777489712,-0.0622
2833,2025-12-01 03:50:00,450,18,0.0,1,2.561,18,3,6,0.7777777777489712,-0.9539
2881,2025-12-01 03:55:00,450,15,0.0,0,0.0,15,3,6,0.7777777777489712,-0.5755
2995,2025-12-01 04:10:00,450,0,1.0,1,0.878,0,4,6,0.7777777777489712,0.7958
3401,2025-12-01 04:50:00,450,0,0.0,1,1.878,0,4,6,0.7777777777489712,0.3964
3650,2025-12-01 05:15:00,450,2,0.0,0,0.0,2,5,6,0.7777777777489712,-0.3434
4255,2025-12-01 06:25:00,450,6,0.0,1,2.263,6,6,6,0.7777777777489712,-0.331
4709,2025-12-01 07:15:00,450,18,0.0,1,2.561,18,7,6,0.7777777777489712,1.2521
4772,2025-12-01 07:25:00,450,4,0.5,0,0.0,4,7,6,0.7777777777489712,-0.6254
5100,2025-12-01 08:05:00,450,4,0.0,0,0.0,4,8,6,0.7777777777489712,-0.4417
5542,2025-12-01 09:00:00,450,9,0.0,1,1.309,9,9,6,0.7777777777489712,0.4903
6871,2025-12-01 12:20:00,450,11,0.5,1,1.439,11,12,6,0.7777777777489712,-0.7898
7175,2025-12-01 13:10:00,450,2,0.5,1,2.072,2,13,6,0.7777777777489712,-0.0707
8557,2025-12-01 17:45:00,450,18,0.0,0,0.0,18,17,6,0.7777777777489712,0.0402
8820,2025-12-01 18:50:00,450,2,1.0,1,1.572,2,18,6,0.7777777777489712,0.1683
8840,2025-12-01 18:55:00,450,5,0.5,1,1.609,5,18,6,0.7777777777489712,0.7395
9513,2025-12-01 21:45:00,450,18,0.5,1,2.061,18,21,6,0.7777777777489712,-0.4816
9624,2025-12-01 22:15:00,450,8,1.0,1,0.389,8,22,6,0.7777777777489712,0.0915
265,2025-12-01 00:20:00,451,1,0.5,1,0.688,1,0,2,0.59999999996,0.0657
573,2025-12-01 00:40:00,451,11,1.0,1,0.939,11,0,2,0.59999999996,0.3519
1024,2025-12-01 01:20:00,451,0,0.0,1,1.878,0,1,2,0.59999999996,0.1048
1469,2025-12-01 01:55:00,451,6,0.0,0,0.0,6,1,2,0.59999999996,0.6067
2503,2025-12-01 03:25:00,451,13,0.0,0,0.0,13,3,2,0.59999999996,0.2344
2581,2025-12-01 03:30:00,451,18,0.0,0,0.0,18,3,2,0.59999999996,-0.333
3109,2025-12-01 04:20:00,451,6,0.5,1,1.763,6,4,2,0.59999999996,-0.0035
3440,2025-12-01 04:50:00,451,15,0.5,0,0.0,15,4,2,0.59999999996,-0.1001
5472,2025-12-01 08:50:00,451,8,0.5,1,0.889,8,8,2,0.59999999996,0.9433
6802,2025-12-01 12:10:00,451,1,0.0,0,0.0,1,12,2,0.59999999996,-0.4365
7327,2025-12-01 13:35:00,451,13,0.5,0,0.0,13,13,2,0.59999999996,-0.5127
7408,2025-12-01 13:50:00,451,5,1.0,1,1.109,5,13,2,0.59999999996,-0.2088
9066,2025-12-01 19:55:00,451,0,1.0,1,0.878,0,19,2,0.59999999996,-0.8093
9577,2025-12-01 22:05:00,451,0,1.0,1,0.878,0,22,2,0.59999999996,-0.1625
9747,2025-12-01 22:55:00,451,8,1.0,1,0.389,8,22,2,0.59999999996,-0.0882
72,2025-12-01 00:05:00,452,2,1.0,1,1.572,2,0,4,0.7777777777345679,0.1982
1119,2025-12-01 01:25:00,452,8,0.5,1,0.889,8,1,4,0.7777777777345679,-0.25
1771,2025-12-01 02:20:00,452,10,1.0,1,1.935,10,2,4,0.7777777777345679,-0.3759
2027,2025-12-01 02:45:00,452,0,0.5,1,1.378,0,2,4,0.7777777777345679,0.3278
2056,2025-12-01 02:45:00,452,10,1.0,1,1.935,10,2,4,0.7777777777345679,0.5088
2466,2025-12-01 03:20:00,452,18,0.5,1,2.061,18,3,4,0.7777777777345679,0.3331
3047,2025-12-01 04:15:00,452,1,0.5,0,0.0,1,4,4,0.7777777777345679,-0.6283
3473,2025-12-01 04:55:00,452,6,1.0,1,1.263,6,4,4,0.7777777777345679,-0.2348
4917,2025-12-01 07:40:00,452,18,1.0,0,0.0,18,7,4,0.7777777777345679,-0.5936
4959,2025-12-01 07:45:00,452,18,0.0,1,2.561,18,7,4,0.7777777777345679,0.5918
5021,2025-12-01 07:55:00,452,10,1.0,1,1.935,10,7,4,0.7777777777345679,-0.1027
6262,2025-12-01 10:50:00,452,18,0.0,0,0.0,18,10,4,0.7777777777345679,-0.0205
6675,2025-12-01 11:50:00,452,10,0.5,1,2.435,10,11,4,0.7777777777345679,-0.2348
6710,2025-12-01 11:55:00,452,6,0.0,0,0.0,6,11,4,0.7777777777345679,-0.1126
7576,2025-12-01 14:20:00,452,16,1.0,1,0.28,16,14,4,0.7777777777345679,0.1337
7720,2025-12-01 14:50:00,452,1,0.5,1,0.688,1,14,4,0.7777777777345679,-0.3153
9685,2025-12-01 22:35:00,452,8,0.5,1,0.889,8,22,4,0.7777777777345679,0.3913
9851,2025-12-01 23:30:00,452,8,0.0,1,1.389,8,23,4,0.7777777777345679,-0.5989
1534,2025-12-01 02:00:00,453,14,0.0,1,1.625,14,2,2,0.63157894733518,0.2812
1658,2025-12-01 02:10:00,453,14,0.5,1,1.125,14,2,2,0.63157894733518,-0.4259
1919,2025-12-01 02:30:00,453,19,0.0,0,0.0,19,2,2,0.63157894733518,0.182
1939,2025-12-01 02:35:00,453,6,1.0,1,1.263,6,2,2,0.63157894733518,0.115
2359,2025-12-01 03:10:00,453,18,1.0,1,1.561,18,3,2,0.63157894733518,-1.5061
2681,2025-12-01 03:40:00,453,10,1.0,1,1.935,10,3,2,0.63157894733518,-0.6595
2730,2025-12-01 03:45:00,453,7,0.5,1,2.441,7,3,2,0.63157894733518,0.2801
3321,2025-12-01 04:40:00,453,8,0.5,1,0.889,8,4,2,0.63157894733518,0.1986
3486,2025-12-01 04:55:00,453,13,1.0,1,0.874,13,4,2,0.63157894733518,-0.2959
3607,2025-12-01 05:10:00,453,6,0.5,1,1.763,6,5,2,0.63157894733518,-0.1708
4110,2025-12-01 06:05:00,453,15,0.0,0,0.0,15,6,2,0.63157894733518,-0.234
5148,2025-12-01 08:10:00,453,10,0.5,0,0.0,10,8,2,0.63157894733518,-0.0183
5159,2025-12-01 08:10:00,453,19,0.5,1,0.78,19,8,2,0.63157894733518,-0.2984
5252,2025-12-01 08:25:00,453,6,0.5,1,1.763,6,8,2,0.63157894733518,0.7807
5264,2025-12-01 08:25:00,453,10,1.0,1,1.935,10,8,2,0.63157894733518,-0.042
8868,2025-12-01 19:00:00,453,11,0.0,0,0.0,11,19,2,0.63157894733518,-0.3132
8930,2025-12-01 19:15:00,453,11,0.0,0,0.0,11,19,2,0.63157894733518,-0.1766
9094,2025-12-01 20:00:00,453,4,0.5,0,0.0,4,20,2,0.63157894733518,-0.5135
9443,2025-12-01 21:30:00,453,10,0.0,0,0.0,10,21,2,0.63157894733518,-0.8386
446,2025-12-01 00:30:00,454,10,1.0,1,1.935,10,0,4,0.8235294117162629,-0.3973
